StartTime,MeanTime,Group,Summary
1343414454,1343458085,2078,sooo..when does the gymnastics start?? #London2012
1343414427,1343458088,2079,All the best for all the countries competing in #London2012. Can't wait to watch the running categories gymnastics and swimming! <3
1343414366,1343458090,2080,Watching the #Olympics! The US gymnastics interviews. They're talking about Justin Bieber -_-
1343414358,1343458092,2081,I always wished I pursued gymnastics #olympics #BA
1343414346,1343458097,2082,I want to see all the track meets all the swim meets all the basketball games and the gymnastics. The rest I don't care for #olympics2012
1343414329,1343458100,2083,The #olympics is the one time i enjoy watching gymnastics
1343414256,1343458117,2084,Never change BJ RT @BeeAyJay: this Gabby Douglas might be the new Shawn Johnson for me. #London2012 #gymnastics
1343414255,1343458117,2085,Wishing I still continued gymnastics ... 👯 #olympics
1343414098,1343458128,2086,pumped for gymnastics! #london2012
1343414063,1343458129,2087,Overheard in the women's gymnastics locker room: Anyone have a tampon? Anyone? Oh right. . . #olympics2012
1343414024,1343458136,2088,RT @sexidance: i stan for the black girl on the us gymnastics team!!! #London2012
1343413969,1343458138,2089,These gymnasts are amazing! My gymnastics career met a very abrupt end when I grew 6 in. in 7th grade & lost control of my limbs! #Olympics
1343413921,1343458144,2090,i'm a little confused as to why the gymnastics teams are always a combined 4 years old #london2012
1343413867,1343458148,2091,Cheering on @gabrielledoug and the gymnastics team #olympics
1343413858,1343458151,2092,The giggling from the US women's gymnastics team members over meeting Michael Phelps? Probably what I would do at the age of 32. #Olympics
1343413854,1343458153,2093,YAAAZ US GIRL'S GYMNASTICS TEAM WITH YOUR NEON PINK ADIDAS LEOTARDS! GET IT! #Olympics #gymnastics
1343413831,1343458154,2094,RT @dunny_dunn1: “@tamishaaaxO: Gabby Douglas is my girl #olympics #gymnastics” why cause she black lol
1343413826,1343458158,2095,Shout out to the black girl on the US gymnastics team! #Olympics
1343413814,1343458161,2096,I cannot wait for the #gymnastics portion of the #Olympics.
1343413704,1343458164,2097,RT @K_asilk: Wishing I still continued gymnastics ... 👯 #olympics
1343413603,1343458172,2098,RT @iaintevenMAD3: JORDYN WEIBER IS MY GIRLLL #olympics #usagymnastics
1343413487,1343458181,2099,I'm betting on @gabrielledoug to win the All-Around Competition. #gymnastics #Olympics #TeamUSA
1343413193,1343458193,2100,If I was in the #Olympics2012 I would be in gymnastics
1343413155,1343458194,2101,Can't wait for gymnastics on Sunday!! #Olympics
1343412961,1343458196,2102,I'm seriously so pleased at how much coverage the USA gymnastics team has been getting thus far :) 🇺🇸 #London2012
1343412491,1343458200,2103,I'll be cheering for Gabby Douglas when gymnastics rolls around. Anyone with the nickname Flying Squirrel gets my support! #olympics2012
1343412456,1343458216,2104,I've wrote the times on my phone for the swimming and gymnastics tomorrow so I don't miss it #sad #olympics
1343412397,1343458229,2105,And of COURSE Gabby Douglas' nickname is 'Flying Squirrel'. I knew I liked her :) #Olympics #gymnastics
1343412283,1343458233,2106,RT @cwahllll: I wish nastia and shawn were on the gymnastics team #Olympics
1343412233,1343458245,2107,RT @jessicaaa_21: can't wait to watch gymnastics! #Olympics2012
1343412049,1343458250,2108,I already kno im gonna go crazy over swimming track n gymnastics. Gaah. So excited. #OpeningCeremony #Olympics
1343412031,1343458258,2109,#Olympics make me wish I would have stuck with gymnastics. I'd be skinny fit & beasty. #sigh #sadtweet 😔
1343411976,1343458258,2110,Gabby's hair blew me! If your mama can afford to get you gymnastics lessons she can afford to buy you a damn new ponytail! #olympics
1343411969,1343458262,2111,SportsNet always gets the shit end of the stick. Tomorrow's Olympic broadcast men's gymnastics... #uglymiddlechild #tan #Olympics
1343411926,1343458273,2112,Am I the only one who feels 'not watching gymnastics' should be a condition of sex offender registration? #pedophile #Olympics2012
1343411852,1343458274,2113,RT @nano962015: I can't wait to watch some gymnastics #olympics
1343411700,1343458282,2114,cant wait for the airing of women’s artisti gymnastics :D #London2012
1343411688,1343458283,2115,Can't wait!! #gymnastics #teamUSA #summerolympics #LONDON2012 http://t.co/yMYhDPEm
1343411648,1343458287,2116,I just want to see the gymnastics. #Olympics
1343411559,1343458287,2117,If only people knew how strongly I feel about gymnastics ! #Olympics #London2012 #gymnastics
1343411403,1343458289,2118,super excited to watch the gymnastics this year :)))) #Olympics
1343411261,1343458295,2119,@LDLumpkin me too! I am now following the wombs gymnastics team on twitter. #Olympics USA USA
1343411115,1343458295,2120,Who doesn't #LOVE the #Olympics?! Especially #swimming and #gymnastics?? #PhelpsFan #FlyingSquirel
1343411050,1343458296,2121,gymnastics is my favorite part of the Olympics; hands down. So excited for @jordyn_wieber #London2012 #Olympics
1343411035,1343458297,2122,Could no one give those girls a jacket. Or even a t-shirt that says USA??? #olympics #usagymnastics
1343410903,1343458304,2123,Definitely watching the gymnastics swimming/diving and taekwondo #London2012
1343410736,1343458305,2124,swimmingtrack and fieldgymnastics ang aabangan ko sa #Olympics2012
1343410695,1343458306,2125,RT @stewmj: Seacrest probably loved interviewing the women's gymnastics team. Finally someone his own height! #OpeningCeremony #london2012
1343410665,1343458308,2126,Yess gymnastics !!! #Olympics 
1343410367,1343458318,2127,my two favorites @jordyn_wieber and @gabrielledoug #olympics #gymnastics #London2012
1343410299,1343458324,2128,RT @madsimzz: I always wished I pursued gymnastics #olympics #BA
1343410186,1343458326,2129,i wish gymnastics started tonight #olympics
1343410018,1343458336,2130,“@LovePeaceCara: #Olympics I'm obsessed” Me too! And lol all i can think of was how we watched boys gymnastics with your brother. 😂
1343409987,1343458337,2131,So excited to go to the Olympic games tomorrow especially as its men's gymnastics! #London2012
1343409960,1343458351,2132,Soo excited for the gymnastics portion of the #Olympics! Rooting for #GabbyDouglass
1343409867,1343458355,2133,SportsNet always gets the shit end of the stick. Tomorrows Olympic broadcast men's gymnastics... #uglymiddlechild #Olympics #tsn
1343409827,1343458359,2134,Sunday seems so far away to wait for the gymnastics competition! #Olympics #TeamUSA #TeamWeiber
1343409400,1343458362,2135,RT @Ambergasmm: Can't wait to watch the gymnastics portion of the Olympics!!!! #Olympics #Gymnastics #HellYeah
1343409328,1343458365,2136,RT @flippin_out1: I'm seriously so pleased at how much coverage the USA gymnastics team has been getting thus far :) 🇺🇸 #London2012
1343409152,1343458373,2137,RT @kevinmaginnis: No Shawn Johnsons on the USA gymnastics team #Olympics #nopotential #gymnastics #dissappointed @CoreyWhite17
1343409021,1343458376,2138,I only care about basketball track swimming and gymnastics. #Olympics
1343409011,1343458391,2139,so excited for #2012Olympics #teamUSA #gymnastics #basketball #London2012
1343408953,1343458396,2140,RT @mariakase8: I'm only interested in watching girls and guys gymnastics lol.. #nothingelse #Olympics
1343408927,1343458402,2141,So looking forward to being at the Women's team gymnastics final on Tuesday. GO TEAM GB!! #London2012 #Experience
1343408741,1343458404,2142,RT @padenamber: i wish gymnastics started tonight #olympics
1343408711,1343458407,2143,RT @AprilHunter: The #Olympics should start off with something KICK ASS. Like womens gymnastics. :)
1343408597,1343458408,2144,RT @carsonskinner: I'll be cheering for Gabby Douglas when gymnastics rolls around. Anyone with the nickname Flying Squirrel gets my s ...
1343408513,1343458410,2145,so excited for the gymnastics yayaya:D #olympics
1343408416,1343458414,2146,I am the only cheerleader in the world who watches the #Olympics to see the none important events like Table Tennis instead of gymnastics.
1343408392,1343458421,2147,RT @LaurCrid: So when does gymnastics start? #London2012
1343408342,1343458424,2148,RT @LD_stier: This Olympic team better not disappoint me #London2012 #gymnastics 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
1343407954,1343458430,2149,RT @AprilHunter: The #Olympics should start off with something KICK ASS. Like womens gymnastics. :)
1343407800,1343458434,2150,What I'm excited for this #Olympics - Seeing how athletes & countries use #socialmedia. And gymnastics.
1343407742,1343458438,2151,LMAO RT @DollarMenuTweet: I haven't rooted for a girl tootsie roll colored in gymnastics since Dominique Dawes! I'm excited. #Olympics
1343407701,1343458445,2152,RT @JuliaCall: Can't wait for gymnastics on Sunday!! #Olympics
1343407566,1343458453,2153,Excited to watch the #Olympics especially #gymnastics !
1343407418,1343458457,2154,Well now thats over with im excited for gymnastics trampolining synchronised swimming and horse riding #Olympics #2012
1343407357,1343458458,2155,Excited for the #Olympics. Fave sports are gymnastics swimming & diving. #USA
1343407320,1343458463,2156,soooo pumped to watch some gymnastics this week #London2012 #bestolympicsport #TeamUSA 🇺🇸💙❤
1343407065,1343458465,2157,So excited for the #olympics tonight!! But even more excited for Sunday when the gymnastics finally starts! #fabfive
1343406928,1343458472,2158,RT @DollarMenuTweet: I haven't rooted for a girl tootsie roll colored in gymnastics since Dominique Dawes! I'm excited. #Olympics
1343406810,1343458477,2159,RT @DollarMenuTweet: I haven't rooted for a girl tootsie roll colored in gymnastics since Dominique Dawes! I'm excited. #Olympics
1343406748,1343458481,2160,If I could redo my childhoodI would do gymnastics. #Olympics
1343406715,1343458481,2161,RT @IAMLIZZIEJONES: I want to watch gymnastics track and field and swimming... maybe beach volleyball #Olympics
1343406688,1343458485,2162,@NathanTheWanted would your event be gymnastics in #Olympics?? omg! i would pay to see that! ;p xxx
1343406645,1343458497,2163,I just want to watch the gymnastics swimming and diving! #Olympics2012
1343406222,1343458498,2164,Husband had just realised gymnastics is on sky 3D all day tomorrow... #dirtyoldman #London2012
1343406199,1343458499,2165,RT @flippin_out1: I'm seriously so pleased at how much coverage the USA gymnastics team has been getting thus far :) 🇺🇸 #London2012
1343406185,1343458501,2166,Let the days of watching gymnastics begin #Olympics #gymnastproblems #goodluck
1343406108,1343458508,2167,I feel so old looking at these girls #olympics #gymnastics
1343406106,1343458513,2168,RT @jennifer_1070: women's gymnastics is seriously gonna kick butt. #London2012 @Aly_Raisman @jordyn_wieber @kyla_ross96 @McKaylaMarone ...
1343406079,1343458513,2169,The gymnastics girls were born in 1995 like me! Don't I feel like a failure haha #Olympics2012
1343406075,1343458516,2170,I'm excited for swimming and gymnastics 😍 #Olympics12
1343406050,1343458519,2171,RT @DollarMenuTweet: I haven't rooted for a girl tootsie roll colored in gymnastics since Dominique Dawes! I'm excited. #Olympics
1343405942,1343458525,2172,if i had stuck wit gymnastics back in the day i could be in the #Olympics today #smh
1343405696,1343458531,2173,Can't wait for the gymnastics part of the #olympics
1343405688,1343458542,2174,The opening ceremony was amazing.looking forward to artistic gymnastics on sunday #olympics
1343405350,1343458549,2175,All I care about in these #Olympics are gymnastics diving and tonight Paul Mccartney
1343405349,1343458550,2176,I just wanna see gymnastics and diving #London2012
1343405330,1343458553,2177,Watching the opening ceremony!! So excited for all of the gymnastics on Sunday!!! :) #Olympics #London2012
1343405292,1343458558,2178,RT @DollarMenuTweet: I haven't rooted for a girl tootsie roll colored in gymnastics since Dominique Dawes! I'm excited. #Olympics
1343405252,1343458571,2179,RT @MirnaYosseley: Yay gymnastics! 🇺🇸 #FavoritePart #Olympics
1343405129,1343458578,2180,Can hardly wait for the #olympics especially for swimming and gymnastics!
1343405085,1343458580,2181,RT @MeganVandeBemt: Words cannot describe how excited I am to watch gymnastics all week. #London2012
1343405062,1343458581,2182,RT @DollarMenuTweet I haven't rooted for a girl tootsie roll colored in gymnastics since Dominique Dawes! I'm excited. #Olympics
1343405013,1343458583,2183,Ooooo mens gymnastics today !! Whos Perving i mean watching it with me ? ;) #london2012
1343404960,1343458587,2184,Watching gymnastics next week woo #London2012
1343404641,1343458590,2185,RT @shelllbymalynn: I just wanna see gymnastics and diving #London2012
1343404423,1343458608,2186,RT @ellenlouise_xxx: so excited for the gymnastics yayaya:D #olympics
1343404197,1343458610,2187,I ❤ #Olympics can't wait for #gymnastics 💋 #barbiegalprobs
1343404174,1343458612,2188,RT @shelllbymalynn: I just wanna see gymnastics and diving #London2012
1343403685,1343458630,2189,I can't wait to watch swimming and gymnastics. #Olympics
1343403551,1343458648,2190,RT @DollarMenuTweet: I haven't rooted for a girl tootsie roll colored in gymnastics since Dominique Dawes! I'm excited. #Olympics
1343403478,1343458648,2191,RT @Essitam: 11am tomorrow gymnastics start with a competitor from @WV11 #GoKristian #london2012
1343403362,1343458655,2192,@barbiegalprobs: I ❤ #Olympics can't wait for #gymnastics 355240275355262213 #barbiegalprobs ♥
1343403278,1343458663,2193,#London2012 #openingceremonies #chills #gymnastics #SOEXCITED #Olympics #Olympics2012 #OlympicsTODAY #2012London #OlympicSpirit #Believe
1343403212,1343458676,2194,some diving and gymnasticsRT @Swamp_KiD Track And Field and Swimming is what I'm looking forward to. #Olympics
1343403026,1343458677,2195,RT @LegallyLexy: Definitely Cant miss the swimming&diving  gymnastics or track&Field Events #Olympics
1343402809,1343458682,2196,What long #openingceremonies Can't wait for women's soccer and artistic gymnastics! #london2012
1343402397,1343458694,2197,RT @Jules4_: Lighting of the cauldron was pretty siiiiiick! Mostly excited for athletics basketball and gymnastics #London2012
1343402336,1343458701,2198,Officially in #London2012 mode. My top 3: gymnastics track & field and swimming. What's yours? #Olympics
1343402194,1343458705,2199,@jenna_perchak you said you wanted to see the gymnastics. I wanted to see bball and male gymnastics haha jk #London2012
1343402127,1343458713,2200,Now off to bed and get rested to watching the gymnastics 😄 #London2012
1343402046,1343458721,2201,RT @DollarMenuTweet: I haven't rooted for a girl tootsie roll colored in gymnastics since Dominique Dawes! I'm excited. #Olympics
1343401872,1343458723,2202,Can't wait to watch gymnastics! #olympics 🇺🇸
1343401676,1343458731,2203,RT @B_is_Beauty: Looking forward to track and field gymnastics diving and swimming. #Olympics2012
1343401638,1343458733,2204,i only care about swimming and womens gymnastics #olympics
1343401611,1343458751,2205,You mean Womens Ironing? :-) “@AprilHunter: The #Olympics should start off with something KICK ASS. Like womens gymnastics. :)”
1343401186,1343458762,2206,#Olympics Bela Karolyi and Octavian Belu showing us through Romanian gymnastics that pressure + torture +tears +terror =champions.
1343401073,1343458765,2207,RT @JenThomas2014: I just want to watch the gymnastics swimming and diving! #Olympics2012
1343401058,1343458770,2208,RT @mklowder: So excited to watch the USA Gymnastics teams kick some butt in London! #gymnastics #olympics2012
1343400904,1343458781,2209,All I really want to see is track and gymnastics #Olympics2012
1343400742,1343458789,2210,RT @mhuismann21: Can't wait to watch sand volleyball and gymnastics! #olympics2012
1343400706,1343458791,2211,RT @DollarMenuTweet: I haven't rooted for a girl tootsie roll colored in gymnastics since Dominique Dawes! I'm excited. #Olympics
1343400698,1343458793,2212,I'm so beyond pumped for these olympics❤💙 #gymnastics #TeamUSA #Olympics
1343400289,1343458794,2213,All I want to watch is the gymnastics for #london2012
1343543768,1343458837,2214,Swimming & gymnastics #myfav #Olympics2012
1343543637,1343458870,2215,Cant wait for gymnastics ! #Olympics2012
1343543586,1343458884,2216,“@AprilHunter: The #Olympics should start off with something KICK ASS. Like womens gymnastics. :)” Yes please :)
1343543571,1343458893,2217,RT @abigailllllllll: Bring on the gymnastics ! #REALathletes #London2012
1343543515,1343459060,2218,Can't wait to watch diving and women's gymnastics #olympics2012
1343543499,1343459276,2219,RT @ohheymarcecy: The thing I really like from the #Olympics are the gymnastics.
1343543351,1343459299,2220,#Olympics can we skip all this bullshit and just get to the wrestling track and gymnastics?
1343543209,1343459332,2221,RT @mariahwhitesays: I can't wait for the gymnastics! ❤💙 #Olympics
1343543201,1343459432,2222,@MadeIn_Aziaa: I can't wait to see the gymnastics !!! #Olympics !!!!!
1343543185,1343459565,2223,RT @pinliv: The only reason I watch the Olympics is because of gymnastics #truth #London2012
1343543169,1343459621,2224,RT @TomBiscardi_44: This is stupid I just wanna watch some people run swim do gymnastics and wrestle #Olympics
1343543070,1343459634,2225,eff the opening ceremony.. i just wanna watch gymnastics and swimming. #olympics #2012 #london
1343543069,1343460495,2226,Can't wait to watch gymnastics #sodope #USA #Olympics
1343543051,1343461069,2227,So Fucking pumped for swimming diving gymnastics and fencing #olympics
1343542786,1343461320,2228,Excited for swimming diving and gymnastics #olympics2012
1343542783,1343462056,2229,ready for gymnastics! :):) #olympics
1343542738,1343462067,2230,RT @emmardz20: I'm so excited for the gymnastics portion of the Olympics! (: I'm ready!!! #olympicceremony #olympics2012
1343539466,1343462072,2231,Do I really have to wait until Sunday to see gymnastics ? The only thing I care to see! #olympicceremony #OpeningCeremony #London2012
1343539446,1343462109,2232,Catwoman to compete against Beast in gymnastics. Should be a very close call! #London2012
1343538771,1343462115,2233,I'm just excited for the gymnastics in the 2012 #Olympics let's get this thangs started tricks!!!!
1343538764,1343462252,2234,RT @Sydbitch: Just want gymnastics to start already #Olympics2012
1343538468,1343462612,2235,I assume my twitter feed will alert me when women's gymnastics starts. #NotVeryInvested #Olympics2012
1343538460,1343462689,2236,RT @abigailllllllll: Do I really have to wait until Sunday to see gymnastics ? The only thing I care to see! #olympicceremony #OpeningCe ...
1343538431,1343462705,2237,RT @TammanyRose: All I care about is gymnastics... #Olympics2012
1343538424,1343462924,2238,RT @marshysmain: i just wanna see the gymnastics #Olympics2012 💜
1343538330,1343463459,2239,cannot wait to watch women's gymnastics and soccer #addicted #itsaproblem #London2012
1343538301,1343463479,2240,Just getting home missed 2 damn hours of the #Olympics did I mess the #gymnastics lib src
1343538294,1343463586,2241,RT @Kels_Ayye: I can't wait to watch gymnastics  #olympics #USA 
1343538244,1343463724,2242,I just want to see the gymnastics #olympics
1343534497,1343463755,2243,RT @Kels_Ayye: I can't wait to watch gymnastics  #olympics #USA 
1343534493,1343464896,2244,Can't wait for Sunday! Women's gymnastics (: #Olympics
1343534488,1343466248,2245,RT @jamjamfax: But seriously I can't wait for gymnastics #olympics #USA
1343534486,1343467129,2246,RT @cparker1334: I can't wait to watch the gymnastics and track.. #Olympics ☺
1343534472,1343467952,2247,Watching the #olympics. #gymnastics good luck!(: let the games begin! http://t.co/K84zjXLN
1343530749,1343468004,2248,RT @UdanceIdance: I'm going to be watching the gymnastics portion of the olympics with a Dancers Eye. WATCH OUT!!! #Olympics #BecauseImA ...
1343530747,1343468076,2249,Oh and I want Gabby to win Gold in gymnastics #London2012
1343530710,1343468081,2250,I just wanna see the diving men's swimming and mostly gymnastics. #Olympics2012 #yesplease
1343530697,1343468173,2251,RT @shutupbuck: These girls are my life!!!!! #Olympics #gymnastics #GoUSA http://t.co/Nj696INY
1343530691,1343468295,2252,ahhhh the romanians. more wildcats of #gymnastics ! #openingceremonies #london2012
1343528926,1343468296,2253,Check out my shirt of the day #gymnastics #olympics http://t.co/77qofBSE
1343528894,1343468306,2254,RT @marshysmain: i just wanna see the gymnastics #Olympics2012 355240275355262234 exactly!
1343528878,1343468317,2255,I can't wait to see basketball water polo track and field gymnastics ping pong #Olympics
1343528870,1343468545,2256,RT @UdanceIdance: I'm going to be watching the gymnastics portion of the olympics with a Dancers Eye. WATCH OUT!!! #Olympics #BecauseImA ...
1343528870,1343468640,2257,I am so upset that I am not watching the #Olympics right now! I am obsessed with the gymnastics
1343528868,1343468652,2258,RT @keagangay: @jordyn_wieber autograph from twisters camp a while ago! #gymnastics #olympics #SHEWILLWIN http://t.co/yB6exhlD
1343528867,1343468686,2259,RT @typicalgymprobs: gymnastics is at 4 oclock in the morning most days but guess what I will still be up watching it #london2012 #typi ...
1343528864,1343468738,2260,track & the gymnastics “@IamCharlesMajor: What events are you looking forward to? #Olympics”
1343528864,1343468863,2261,I'm only here for gymnastics team volleyball swimming and diving. #London2012
1343525870,1343470605,2262,I can't wait for #Olympics weightlifting swimming and gymnastics
1343525870,1343471712,2263,RT @UdanceIdance: I'm going to be watching the gymnastics portion of the olympics with a Dancers Eye. WATCH OUT!!! #Olympics #BecauseImA ...
1343525864,1343472138,2264,RT @emily_ann25: Can't wait to watch gymnastics on the Olympics #Olympics2012 😍
1343522706,1343472719,2265,@IamCharlesMajor b-ball swimming and gymnastics!!? #Olympics
1343522703,1343472730,2266,my favorite time of year. the dvr is gonna full #olympics2012 #gymnastics #swimming #beachvolleyball #track&field
1343522695,1343472751,2267,RT @lexishack: Pretty excited for the gymnastics #myfave #USA #Olympics
1343522372,1343472762,2268,#London2012 #gymnastics #diving #track #MyFavorites :)
1343521346,1343473028,2269,RT @gina_porto: Can't wait for the gymnastics to start!! #olympics
1343521332,1343474067,2270,RT @ginapongetti: Make sure you keep posted on all London happenings @InsideGym - our team is awesome:) #London2012 #gymnastics
1343521322,1343474086,2271,Can't wait to watch swimming beach volleyball and gymnastics!!! #ILoveSports #Olympics
1343521300,1343474086,2272,Oober excited for gymnastics! :) #Olympics
1343521273,1343474096,2273,RT @OlympicRightNow: #gymnastics facebook updates from #london2012 athletes and teams at http://t.co/S2zq3Bu2 #sportrightnow
1343521122,1343474144,2274,RT @bethers8: Can't wait to watch swimming beach volleyball and gymnastics!!! #ILoveSports #Olympics
1343521117,1343475876,2275,RT @rachelholter: Can't wait to watch gymnastics #olympics2012
1343521087,1343477913,2276,RT @An0malyisill: When's gymnastics tho? #Olympics
1343521029,1343478113,2277,getting up early to watch the first day of men's gymnastics! yayay so excited #London2012
1343521024,1343478182,2278,RT @jennandren: getting up early to watch the first day of men's gymnastics! yayay so excited #London2012
1343521019,1343478187,2279,I've literally set up a schedule and alarms for every swimming and gymnastics event. #Obsessed #Olympics
1343521018,1343478521,2280,RT @connorbohannon: Can't wait for women's gymnastics #Olympics
1343521013,1343478625,2281,I can't wait for the gymnastics #Olympics
1343521006,1343478723,2282,got to see the diving gymnastics and ice skating #London2012 #Olympics
1343520748,1343478826,2283,RT @haleybeckerr: I'm really only excited for gymnastics #Olympics
1343520737,1343478835,2284,I am so excited to watch the #Olympics!! Mainly #gymnastics and #swimming. #gophelps
1343520735,1343478860,2285,RT @AichaMckenzie: Morning it's OLYMPIC SHOW DAY 1 #beachvolleyball #Tennis #gymnastics #london2012 @JermaineBrowne @stephlocks @ShaunN ...
1343520706,1343478865,2286,RT @AAinsworthNBC: Gymnastics is trending like crazy on the NBC Olympics page! Keep it coming! #gymnastics #olympics
1343515477,1343478916,2287,RT @fitbitch 2010 ceremonies better than #London2012 Sorry Brits. Good try. Lotta heart though.Good luck 2 all a #Olympians #gymnastics
1343515475,1343479288,2288,Programming the DVR for the Olympics. Hello #mensswimming #mensdiving #mensbeachvolleyball #gymnastics #womenssoccer #London2012
1343515469,1343479947,2289,Can't wait for swimming and gymnastics #olympics
1343515465,1343480007,2290,Opening ceremony! #Olympics #soexcited #gymnastics
1343515460,1343480217,2291,RT @K4YLEY: Let's get on to the gymnastics and wrestling already #Olympics2012
1343512496,1343480437,2292,I only watch the #Olympics for gymnastics cause I fucking love gymnastics and wish my parents put me in it so I could be an Olympic athlete.
1343512494,1343480716,2293,RT @meaghanshae: Excited to watch gymnastics and volleyball tomorrow #olympics
1343512489,1343480932,2294,Another reason for Ags to be excited about the SEC- The beautiful women of #lsugymnastics #Godbless the #olympics http://t.co/fr55qhZn
1343512467,1343481032,2295,On route to London #Olympics #gymnastics
1343512447,1343481340,2296,Just waiting to see sasha belov on the stage coaching the USA gymnastics.. #makeitorbreakit #olympics2012
1343512398,1343481468,2297,The @London2012 #Olympics just started and I will be officially busy for the next two weeks staring at the tv. First up mens gymnastics!!
1343512394,1343481652,2298,What an #OpeningCeremony! Can't wait for events to start! Swimming and gymnastics and equestrian oh my! #London2012
1343512390,1343481845,2299,On the train to see the mens gymnastics #london2012 #olympics
1343512376,1343481875,2300,Sports I'll be watching for the #Olympics : gymnastics soccer swimming diving and track. Don't really have interest in the others
1343512358,1343481887,2301,I'm not the only one ready for #gymnastics! #katemiddleton #openingceremony #olympics #London2012 http://t.co/tizyVzDZ
1343511856,1343482039,2302,Sorry everyone but I was not impressed with the #openingceremonies. Ready for swimming and gymnastics tomorrow! #olympics
1343511854,1343482186,2303,RT @Mallow143: Ahh the one time every 4 years people care about such things as swimming and gymnastics #AMERICA #London2012
1343511843,1343482187,2304,Day 1 highlight: those hobbit creatures from opening ceremony (not Greek gymnastics team). Day 1 Low point: Ryan Seacrest. WTF. #London2012
1343511833,1343482349,2305,RT @BRI_WALL_: i just want the gymnastics part of the Olympics to come on please & thank you . #gymnastics #Olympics
1343511770,1343483344,2306,RT @alex_usery: Can't wait to watch gymnastics in the #Olympics! #USA 👯🇺🇸
1343511720,1343483752,2307,basketball gymnastics swimming and soccer are what i'm looking forward to the most #Olympics #2012 #USA
1343511712,1343483762,2308,On my way to the Olympic gymnastics event #London2012 #fb #li
1343511136,1343483763,2309,Men's & women's beach volleyball SWIMMING & gymnastics . Yeah I better rest up to wake up tomorrow . #London2012
1343511131,1343483796,2310,RT @JohnTesh: The word gymnastics comes from the Greek for “exercise naked.” Which is exactly how the earliest gymnasts trained. #TESHs ...
1343511117,1343483797,2311,Ah finally the Summer Olympics have come around. 17 days of sport. #London2012 #swimming #gymnastics #trackandfield
1343511100,1343483870,2312,So men's gymnastics swimming soccer and beach volleyball is where I live tomorrow #Olympics
1343508903,1343485278,2313,I cannot wait to watch gymnastics in the #Olympics2012 <3
1343508884,1343486321,2314,Can not wait to start watching the gymnastics!!! Good luck!!!! #teamGB #London2012 #gymnastics
1343508818,1343487060,2315,I'm so excited to watch gymnastics and swimming events!! #olympics #2012 #london
1343508801,1343489122,2316,Incredible Opening Ceremony last night! Can't wait for the road race tennis diving swimming & gymnastics ;) #Olympics
1343506478,1343489886,2317,RT @stevieleighpich: Volley ball swimming gymnastics #olympic #SupportYourTeam #London2012
1343503240,1343490455,2318,my favourite part of the #olympics is the diving & gymnastics. always really cool to see what they can do.
1343503228,1343490482,2319,Eeek #olympics2012 #gymnastics http://t.co/PL6DvicJ
1343502842,1343490497,2320,Wooo random gymnastics people #London2012 #Basketball http://t.co/kc89se8l
1343502834,1343490597,2321,@saysjennifer thank you :) watching me on the #olympics #diving #gymnastics ?
1343502832,1343490705,2322,Off to see men's gymnastics today #london2012 #goldenticketwinner @gsk
1343500100,1343490806,2323,At #London2012 mens gymnastics! Great view of the floor :-) http://t.co/tcqmpMl5
1343499351,1343490829,2324,Day One begins with a trip to the O2 arena and some Men's Gymnastics! Can't wait to be amazed #London2012 #gymnastics
1343499348,1343490847,2325,RT @HarryWhite5: #olympics2012 #London2012 #gymnastics http://t.co/Aqd6PoR7
1343499346,1343490937,2326,In the O2 arena waiting for the gymnastics to start come on team gb #London2012
1343494912,1343491116,2327,Waiting for the gymnastics to start #London2012
1343494909,1343491148,2328,RT @saruhhhxo: #TeamUSA #teamsam #olympics go men's gymnastics!! ((:
1343494908,1343491219,2329,Let the games begin!!! Looking fwd to watching swimming diving equestrian gymnastics & athletics. Go #TeamGB!! #London2012
1343494905,1343491456,2330,RT @stevieleighpich: Volley ball swimming gymnastics #olympic #SupportYourTeam #London2012
1343494905,1343491529,2331,The only thing I'm actually looking forward to is gymnastics #olympics
1343493013,1343491789,2332,#Olympics off to see the gymnastics at the O2
1343492905,1343491969,2333,RT @ShezzLeo: Day 1. I actually like Olympics. Who would have thought. Bring on gymnastics. By far the best sport. #Olympics2012 #bbcoly ...
1343492376,1343492181,2334,Can't wait for the gymnastics #olympics #loveit
1343492037,1343492685,2335,Woo at the gymnastics in london #olympics2012
1343491969,1343492970,2336,RT @paulsonne: Half the ticket windows are closed at the gymnastics arena. Welcome visitors to the most British of experiences: queuin ...
1343491551,1343494611,2337,RT @paulsonne: Half the ticket windows are closed at the gymnastics arena. Welcome visitors to the most British of experiences: queuin ...
1343491481,1343494905,2338,MT: .@AP_Sports: @NRArmour and @WillGravesAP cover gymnastics. An interactive for you: http://t.co/05YpooiT #APOlympics #London2012
1343491248,1343494905,2339,RT @CassieScerbo: #Olympics2012 #GoUSA!!! As for our gymnastics team know us rock girls are pullin' for ya ;) #USA!!!
1343491183,1343494908,2340,gymnastics now class. #olympics
1343491148,1343494909,2341,Hey gymnasts #armporn #gymnastics #London2012
1343491110,1343496603,2342,Men's gymnastics #incredible #Olympics
1343490854,1343499346,2343,Wish I could do that! #gymnastics #Olympics
1343490847,1343499348,2344,#London2012 Swimminggymnasticsrowingarchery gona watch them all! Lol.Not budging frm @COUCH!(Much to the dismay of sum pple I live with).
